# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-0.08270676692	0.2864857318	0.3930448273	1.37195254	0.937732378	0.9419274856
-0.07969924812	0.287177489	0.3939260031	1.371716162	0.9399966552	0.9440392134
-0.07669172932	0.2878692461	0.3948071788	1.371480921	0.9422609324	0.9461509412
-0.07368421053	0.2885610033	0.3956883546	1.371246808	0.9445252095	0.948262669
-0.07067669173	0.2892527605	0.3965695304	1.371013814	0.9467894867	0.9503743968
-0.06766917293	0.2899445176	0.3974507062	1.370781932	0.9490537639	0.9524861246
-0.06466165414	0.2906362748	0.398331882	1.370551154	0.951318041	0.9545978524
-0.06165413534	0.291328032	0.3992130577	1.370321472	0.9535823182	0.9567095802
-0.05864661654	0.2920197892	0.4000942335	1.370092878	0.9558465953	0.958821308
-0.05563909774	0.2927115463	0.4009754093	1.369865365	0.9581108725	0.9609330358
-0.05263157895	0.2934033035	0.4018565851	1.369638925	0.9603751497	0.9630447636
-0.04962406015	0.2940950607	0.4027377609	1.369413549	0.9626394268	0.9651564914
-0.04661654135	0.2947868179	0.4036189366	1.369189232	0.964903704	0.9672682192
-0.04360902256	0.295478575	0.4045001124	1.368965964	0.9671679812	0.969379947
-0.04060150376	0.2961703322	0.4053812882	1.36874374	0.9694322583	0.9714916748
-0.03759398496	0.2968620894	0.406262464	1.368522551	0.9716965355	0.9736034026
-0.03458646617	0.2975538466	0.4071436398	1.368302391	0.9739608126	0.9757151304
-0.03157894737	0.2982456037	0.4080248155	1.368083252	0.9762250898	0.9778268581
-0.02857142857	0.2989373609	0.4089059913	1.367865128	0.978489367	0.9799385859
-0.02556390977	0.2996291181	0.4097871671	1.36764801	0.9807536441	0.9820503137
-0.02255639098	0.3003208753	0.4106683429	1.367431893	0.9830179213	0.9841620415
-0.01954887218	0.3010126324	0.4115495187	1.367216769	0.9852821984	0.9862737693
-0.01654135338	0.3017043896	0.4124306944	1.367002631	0.9875464756	0.9883854971
-0.01353383459	0.3023961468	0.4133118702	1.366789473	0.9898107528	0.9904972249
-0.01052631579	0.303087904	0.414193046	1.366577289	0.9920750299	0.9926089527
-0.007518796992	0.3037796611	0.4150742218	1.36636607	0.9943393071	0.9947206805
-0.004511278195	0.3044714183	0.4159553976	1.366155812	0.9966035843	0.9968324083
-0.001503759398	0.3051631755	0.4168365733	1.365946506	0.9988678614	0.9989441361
0.001503759398	0.3058549326	0.4177177491	1.365738147	1.001132139	1.001055864
0.004511278195	0.3065466898	0.4185989249	1.365530729	1.003396416	1.003167592
0.007518796992	0.307238447	0.4194801007	1.365324245	1.005660693	1.005279319
0.01052631579	0.3079302042	0.4203612765	1.365118688	1.00792497	1.007391047
0.01353383459	0.3086219613	0.4212424522	1.364914053	1.010189247	1.009502775
0.01654135338	0.3093137185	0.422123628	1.364710334	1.012453524	1.011614503
0.01954887218	0.3100054757	0.4230048038	1.364507523	1.014717802	1.013726231
0.02255639098	0.3106972329	0.4238859796	1.364305616	1.016982079	1.015837958
0.02556390977	0.31138899	0.4247671554	1.364104605	1.019246356	1.017949686
0.02857142857	0.3120807472	0.4256483311	1.363904486	1.021510633	1.020061414
0.03157894737	0.3127725044	0.4265295069	1.363705252	1.02377491	1.022173142
0.03458646617	0.3134642616	0.4274106827	1.363506897	1.026039187	1.02428487
0.03759398496	0.3141560187	0.4282918585	1.363309416	1.028303465	1.026396597
0.04060150376	0.3148477759	0.4291730343	1.363112803	1.030567742	1.028508325
0.04360902256	0.3155395331	0.43005421	1.362917051	1.032832019	1.030620053
0.04661654135	0.3162312903	0.4309353858	1.362722157	1.035096296	1.032731781
0.04962406015	0.3169230474	0.4318165616	1.362528112	1.037360573	1.034843509
0.05263157895	0.3176148046	0.4326977374	1.362334914	1.03962485	1.036955236
0.05563909774	0.3183065618	0.4335789132	1.362142554	1.041889127	1.039066964
0.05864661654	0.318998319	0.4344600889	1.36195103	1.044153405	1.041178692
0.06165413534	0.3196900761	0.4353412647	1.361760334	1.046417682	1.04329042
0.06466165414	0.3203818333	0.4362224405	1.361570461	1.048681959	1.045402148
0.06766917293	0.3210735905	0.4371036163	1.361381407	1.050946236	1.047513875
0.07067669173	0.3217653476	0.4379847921	1.361193165	1.053210513	1.049625603
0.07368421053	0.3224571048	0.4388659678	1.361005732	1.05547479	1.051737331
0.07669172932	0.323148862	0.4397471436	1.3608191	1.057739068	1.053849059
0.07969924812	0.3238406192	0.4406283194	1.360633266	1.060003345	1.055960787
0.08270676692	0.3245323763	0.4415094952	1.360448224	1.062267622	1.058072514
0.08571428571	0.3252241335	0.4423906709	1.36026397	1.064531899	1.060184242
0.08872180451	0.3259158907	0.4432718467	1.360080497	1.066796176	1.06229597
0.09172932331	0.3266076479	0.4441530225	1.359897802	1.069060453	1.064407698
0.09473684211	0.327299405	0.4450341983	1.359715879	1.071324731	1.066519426
0.0977443609	0.3279911622	0.4459153741	1.359534724	1.073589008	1.068631153
0.1007518797	0.3286829194	0.4467965498	1.359354331	1.075853285	1.070742881
0.1037593985	0.3293746766	0.4476777256	1.359174695	1.078117562	1.072854609
0.1067669173	0.3300664337	0.4485589014	1.358995813	1.080381839	1.074966337
0.1097744361	0.3307581909	0.4494400772	1.358817679	1.082646116	1.077078065
0.1127819549	0.3314499481	0.450321253	1.358640288	1.084910394	1.079189792
0.1157894737	0.3321417053	0.4512024287	1.358463636	1.087174671	1.08130152
0.1187969925	0.3328334624	0.4520836045	1.358287719	1.089438948	1.083413248
0.1218045113	0.3335252196	0.4529647803	1.358112531	1.091703225	1.085524976
0.1248120301	0.3342169768	0.4538459561	1.357938069	1.093967502	1.087636704
0.1278195489	0.334908734	0.4547271319	1.357764327	1.096231779	1.089748431
0.1308270677	0.3356004911	0.4556083076	1.357591302	1.098496057	1.091860159
0.1338345865	0.3362922483	0.4564894834	1.357418988	1.100760334	1.093971887
