# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.4796992481	0.3956400774	0.5300702609	1.339778984	1.361000762	1.337184871
0.4827067669	0.396298022	0.5309082712	1.339669243	1.36326409	1.339298883
0.4857142857	0.3969559666	0.5317462816	1.339559866	1.365527417	1.341412895
0.4887218045	0.3976139113	0.5325842919	1.339450851	1.367790745	1.343526907
0.4917293233	0.3982718559	0.5334223022	1.339342196	1.370054073	1.345640918
0.4947368421	0.3989298005	0.5342603126	1.3392339	1.3723174	1.34775493
0.4977443609	0.3995877451	0.5350983229	1.33912596	1.374580728	1.349868942
0.5007518797	0.4002456897	0.5359363333	1.339018375	1.376844056	1.351982954
0.5037593985	0.4009036344	0.5367743436	1.338911144	1.379107383	1.354096965
0.5067669173	0.401561579	0.5376123539	1.338804263	1.381370711	1.356210977
0.5097744361	0.4022195236	0.5384503643	1.338697733	1.383634038	1.358324989
0.5127819549	0.4028774682	0.5392883746	1.33859155	1.385897366	1.360439001
0.5157894737	0.4035354129	0.540126385	1.338485713	1.388160694	1.362553012
0.5187969925	0.4041933575	0.5409643953	1.338380222	1.390424021	1.364667024
0.5218045113	0.4048513021	0.5418024057	1.338275072	1.392687349	1.366781036
0.5248120301	0.4055092467	0.542640416	1.338170265	1.394950677	1.368895047
0.5278195489	0.4061671913	0.5434784263	1.338065796	1.397214004	1.371009059
0.5308270677	0.406825136	0.5443164367	1.337961666	1.399477332	1.373123071
0.5338345865	0.4074830806	0.545154447	1.337857872	1.40174066	1.375237083
0.5368421053	0.4081410252	0.5459924574	1.337754412	1.404003987	1.377351094
0.5398496241	0.4087989698	0.5468304677	1.337651286	1.406267315	1.379465106
0.5428571429	0.4094569144	0.547668478	1.337548491	1.408530643	1.381579118
0.5458646617	0.4101148591	0.5485064884	1.337446026	1.41079397	1.38369313
0.5488721805	0.4107728037	0.5493444987	1.337343889	1.413057298	1.385807141
0.5518796992	0.4114307483	0.5501825091	1.337242079	1.415320626	1.387921153
0.554887218	0.4120886929	0.5510205194	1.337140593	1.417583953	1.390035165
0.5578947368	0.4127466376	0.5518585298	1.337039432	1.419847281	1.392149177
0.5609022556	0.4134045822	0.5526965401	1.336938592	1.422110609	1.394263188
0.5639097744	0.4140625268	0.5535345504	1.336838073	1.424373936	1.3963772
0.5669172932	0.4147204714	0.5543725608	1.336737873	1.426637264	1.398491212
0.569924812	0.415378416	0.5552105711	1.33663799	1.428900592	1.400605224
0.5729323308	0.4160363607	0.5560485815	1.336538423	1.431163919	1.402719235
0.5759398496	0.4166943053	0.5568865918	1.336439171	1.433427247	1.404833247
0.5789473684	0.4173522499	0.5577246021	1.336340231	1.435690575	1.406947259
0.5819548872	0.4180101945	0.5585626125	1.336241603	1.437953902	1.40906127
0.584962406	0.4186681391	0.5594006228	1.336143285	1.44021723	1.411175282
0.5879699248	0.4193260838	0.5602386332	1.336045276	1.442480558	1.413289294
0.5909774436	0.4199840284	0.5610766435	1.335947573	1.444743885	1.415403306
0.5939849624	0.420641973	0.5619146539	1.335850176	1.447007213	1.417517317
0.5969924812	0.4212999176	0.5627526642	1.335753084	1.449270541	1.419631329
0.6	0.4219578623	0.5635906745	1.335656294	1.451533868	1.421745341
0.6030075188	0.4226158069	0.5644286849	1.335559806	1.453797196	1.423859353
0.6060150376	0.4232737515	0.5652666952	1.335463617	1.456060524	1.425973364
0.6090225564	0.4239316961	0.5661047056	1.335367727	1.458323851	1.428087376
0.6120300752	0.4245896407	0.5669427159	1.335272135	1.460587179	1.430201388
0.615037594	0.4252475854	0.5677807262	1.335176838	1.462850507	1.4323154
