# VHH-NNLO SMEFT scan points
# process: WplusHH
# energy_tev: 13.6
# scan_axis: phiW
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.4558897243	0.7213099061	0.8625939687	1.195871513	2.430981628	2.409802114
0.4591478697	0.7243443906	0.8662005344	1.195840743	2.441208544	2.419877665
0.462406015	0.7273788752	0.8698071001	1.19581023	2.451435461	2.429953217
0.4656641604	0.7304133597	0.8734136658	1.19577997	2.461662378	2.440028768
0.4689223058	0.7334478443	0.8770202315	1.195749961	2.471889294	2.450104319
0.4721804511	0.7364823289	0.8806267972	1.195720199	2.482116211	2.46017987
0.4754385965	0.7395168134	0.8842333628	1.195690682	2.492343127	2.470255421
0.4786967419	0.742551298	0.8878399285	1.195661405	2.502570044	2.480330972
0.4819548872	0.7455857825	0.8914464942	1.195632367	2.51279696	2.490406523
0.4852130326	0.7486202671	0.8950530599	1.195603565	2.523023877	2.500482074
0.4884711779	0.7516547516	0.8986596256	1.195574995	2.533250793	2.510557625
0.4917293233	0.7546892362	0.9022661913	1.195546654	2.54347771	2.520633177
0.4949874687	0.7577237207	0.905872757	1.195518541	2.553704626	2.530708728
0.498245614	0.7607582053	0.9094793227	1.195490652	2.563931543	2.540784279
0.5015037594	0.7637926898	0.9130858884	1.195462984	2.574158459	2.55085983
0.5047619048	0.7668271744	0.9166924541	1.195435536	2.584385376	2.560935381
0.5080200501	0.7698616589	0.9202990197	1.195408304	2.594612292	2.571010932
0.5112781955	0.7728961435	0.9239055854	1.195381285	2.604839209	2.581086483
0.5145363409	0.775930628	0.9275121511	1.195354478	2.615066125	2.591162034
0.5177944862	0.7789651126	0.9311187168	1.19532788	2.625293042	2.601237586
0.5210526316	0.7819995972	0.9347252825	1.195301489	2.635519958	2.611313137
0.5243107769	0.7850340817	0.9383318482	1.195275301	2.645746875	2.621388688
0.5275689223	0.7880685663	0.9419384139	1.195249315	2.655973792	2.631464239
0.5308270677	0.7911030508	0.9455449796	1.195223528	2.666200708	2.64153979
0.534085213	0.7941375354	0.9491515453	1.195197939	2.676427625	2.651615341
0.5373433584	0.7971720199	0.952758111	1.195172544	2.686654541	2.661690892
0.5406015038	0.8002065045	0.9563646767	1.195147342	2.696881458	2.671766443
0.5438596491	0.803240989	0.9599712423	1.19512233	2.707108374	2.681841995
0.5471177945	0.8062754736	0.963577808	1.195097507	2.717335291	2.691917546
0.5503759398	0.8093099581	0.9671843737	1.195072869	2.727562207	2.701993097
0.5536340852	0.8123444427	0.9707909394	1.195048416	2.737789124	2.712068648
0.5568922306	0.8153789272	0.9743975051	1.195024145	2.74801604	2.722144199
0.5601503759	0.8184134118	0.9780040708	1.195000053	2.758242957	2.73221975
0.5634085213	0.8214478964	0.9816106365	1.19497614	2.768469873	2.742295301
0.5666666667	0.8244823809	0.9852172022	1.194952403	2.77869679	2.752370852
0.569924812	0.8275168655	0.9888237679	1.19492884	2.788923706	2.762446403
0.5731829574	0.83055135	0.9924303336	1.194905449	2.799150623	2.772521955
0.5764411028	0.8335858346	0.9960368993	1.194882228	2.809377539	2.782597506
0.5796992481	0.8366203191	0.9996434649	1.194859176	2.819604456	2.792673057
0.5829573935	0.8396548037	1.003250031	1.19483629	2.829831372	2.802748608
0.5862155388	0.8426892882	1.006856596	1.194813569	2.840058289	2.812824159
0.5894736842	0.8457237728	1.010463162	1.194791012	2.850285206	2.82289971
0.5927318296	0.8487582573	1.014069728	1.194768615	2.860512122	2.832975261
0.5959899749	0.8517927419	1.017676293	1.194746378	2.870739039	2.843050812
0.5992481203	0.8548272264	1.021282859	1.194724299	2.880965955	2.853126364
0.6025062657	0.857861711	1.024889425	1.194702376	2.891192872	2.863201915
0.605764411	0.8608961955	1.02849599	1.194680608	2.901419788	2.873277466
0.6090225564	0.8639306801	1.032102556	1.194658993	2.911646705	2.883353017
0.6122807018	0.8669651647	1.035709122	1.194637529	2.921873621	2.893428568
0.6155388471	0.8699996492	1.039315688	1.194616214	2.932100538	2.903504119
0.6187969925	0.8730341338	1.042922253	1.194595048	2.942327454	2.91357967
0.6220551378	0.8760686183	1.046528819	1.194574029	2.952554371	2.923655221
0.6253132832	0.8791031029	1.050135385	1.194553154	2.962781287	2.933730772
0.6285714286	0.8821375874	1.05374195	1.194532424	2.973008204	2.943806324
0.6318295739	0.885172072	1.057348516	1.194511835	2.98323512	2.953881875
0.6350877193	0.8882065565	1.060955082	1.194491387	2.993462037	2.963957426
0.6383458647	0.8912410411	1.064561647	1.194471078	3.003688953	2.974032977
0.64160401	0.8942755256	1.068168213	1.194450907	3.01391587	2.984108528
0.6448621554	0.8973100102	1.071774779	1.194430873	3.024142787	2.994184079
0.6481203008	0.9003444947	1.075381344	1.194410973	3.034369703	3.00425963
0.6513784461	0.9033789793	1.07898791	1.194391208	3.04459662	3.014335181
0.6546365915	0.9064134639	1.082594476	1.194371574	3.054823536	3.024410733
0.6578947368	0.9094479484	1.086201042	1.194352072	3.065050453	3.034486284
0.6611528822	0.912482433	1.089807607	1.194332699	3.075277369	3.044561835
0.6644110276	0.9155169175	1.093414173	1.194313455	3.085504286	3.054637386
0.6676691729	0.9185514021	1.097020739	1.194294338	3.095731202	3.064712937
0.6709273183	0.9215858866	1.100627304	1.194275347	3.105958119	3.074788488
0.6741854637	0.9246203712	1.10423387	1.19425648	3.116185035	3.084864039
0.677443609	0.9276548557	1.107840436	1.194237737	3.126411952	3.09493959
0.6807017544	0.9306893403	1.111447001	1.194219116	3.136638868	3.105015142
0.6839598997	0.9337238248	1.115053567	1.194200616	3.146865785	3.115090693
0.6872180451	0.9367583094	1.118660133	1.194182236	3.157092701	3.125166244
0.6904761905	0.9397927939	1.122266698	1.194163975	3.167319618	3.135241795
0.6937343358	0.9428272785	1.125873264	1.194145831	3.177546534	3.145317346
0.6969924812	0.945861763	1.12947983	1.194127804	3.187773451	3.155392897
0.7002506266	0.9488962476	1.133086395	1.194109892	3.198000367	3.165468448
0.7035087719	0.9519307322	1.136692961	1.194092094	3.208227284	3.175543999
0.7067669173	0.9549652167	1.140299527	1.194074409	3.218454201	3.18561955
0.7100250627	0.9579997013	1.143906093	1.194056836	3.228681117	3.195695102
0.713283208	0.9610341858	1.147512658	1.194039375	3.238908034	3.205770653
0.7165413534	0.9640686704	1.151119224	1.194022023	3.24913495	3.215846204
0.7197994987	0.9671031549	1.15472579	1.19400478	3.259361867	3.225921755
0.7230576441	0.9701376395	1.158332355	1.193987645	3.269588783	3.235997306
0.7263157895	0.973172124	1.161938921	1.193970617	3.2798157	3.246072857
0.7295739348	0.9762066086	1.165545487	1.193953694	3.290042616	3.256148408
0.7328320802	0.9792410931	1.169152052	1.193936877	3.300269533	3.266223959
0.7360902256	0.9822755777	1.172758618	1.193920163	3.310496449	3.276299511
0.7393483709	0.9853100622	1.176365184	1.193903553	3.320723366	3.286375062
0.7426065163	0.9883445468	1.179971749	1.193887044	3.330950282	3.296450613
0.7458646617	0.9913790313	1.183578315	1.193870636	3.341177199	3.306526164
0.749122807	0.9944135159	1.187184881	1.193854329	3.351404115	3.316601715
0.7523809524	0.9974480005	1.190791447	1.193838121	3.361631032	3.326677266
0.7556390977	1.000482485	1.194398012	1.193822011	3.371857948	3.336752817
0.7588972431	1.00351697	1.198004578	1.193805999	3.382084865	3.346828368
0.7621553885	1.006551454	1.201611144	1.193790083	3.392311781	3.356903919
0.7654135338	1.009585939	1.205217709	1.193774262	3.402538698	3.366979471
0.7686716792	1.012620423	1.208824275	1.193758537	3.412765615	3.377055022
