# VHH-NNLO SMEFT grid scan points
# process: WplusHH
# energy_tev: 13.6
# scan_axes: phi,phiW
# windows: phi=[-15,5]; phiW=[-1,1]
# n_points_per_axis: 40
# n_points_total: 1600
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phi	phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-11.92307692	0.7435897436	1.878517339	2.25067263	1.198111182	6.331038991	6.287634576
-11.92307692	0.7948717949	1.926279049	2.307438694	1.197873535	6.492007026	6.446220173
-11.92307692	0.8461538462	1.974040758	2.364204757	1.197647387	6.652975061	6.604805771
-11.92307692	0.8974358974	2.021802468	2.420970821	1.197431925	6.813943096	6.763391368
-11.92307692	0.9487179487	2.069564178	2.477736884	1.197226407	6.974911132	6.921976966
-11.92307692	1	2.117325887	2.534502948	1.197030161	7.135879167	7.080562563
-11.41025641	-1	0.2163715995	0.2746216308	1.269212926	0.7292224585	0.7672019636
-11.41025641	-0.9487179487	0.264133309	0.3313876943	1.254622886	0.8901904938	0.9257875611
-11.41025641	-0.8974358974	0.3118950185	0.3881537579	1.244501306	1.051158529	1.084373159
-11.41025641	-0.8461538462	0.3596567281	0.4449198214	1.237067978	1.212126564	1.242958756
-11.41025641	-0.7948717949	0.4074184376	0.5016858849	1.23137747	1.3730946	1.401544354
-11.41025641	-0.7435897436	0.4551801472	0.5584519485	1.226881163	1.534062635	1.560129951
-11.41025641	-0.6923076923	0.5029418567	0.615218012	1.223238837	1.69503067	1.718715549
-11.41025641	-0.641025641	0.5507035662	0.6719840756	1.220228298	1.855998705	1.877301146
-11.41025641	-0.5897435897	0.5984652758	0.7287501391	1.217698284	2.016966741	2.035886744
-11.41025641	-0.5384615385	0.6462269853	0.7855162026	1.215542248	2.177934776	2.194472341
-11.41025641	-0.4871794872	0.6939886949	0.8422822662	1.213682978	2.338902811	2.353057939
-11.41025641	-0.4358974359	0.7417504044	0.8990483297	1.212063147	2.499870847	2.511643536
-11.41025641	-0.3846153846	0.7895121139	0.9558143932	1.2106393	2.660838882	2.670229134
-11.41025641	-0.3333333333	0.8372738235	1.012580457	1.209377898	2.821806917	2.828814731
-11.41025641	-0.2820512821	0.885035533	1.06934652	1.208252641	2.982774952	2.987400329
-11.41025641	-0.2307692308	0.9327972426	1.126112584	1.207242617	3.143742988	3.145985926
-11.41025641	-0.1794871795	0.9805589521	1.182878647	1.206330986	3.304711023	3.304571524
-11.41025641	-0.1282051282	1.028320662	1.239644711	1.205504039	3.465679058	3.463157121
-11.41025641	-0.07692307692	1.076082371	1.296410774	1.2047505	3.626647094	3.621742719
-11.41025641	-0.02564102564	1.123844081	1.353176838	1.204061009	3.787615129	3.780328316
-11.41025641	0.02564102564	1.17160579	1.409942901	1.203427734	3.948583164	3.938913914
-11.41025641	0.07692307692	1.2193675	1.466708965	1.202844069	4.109551199	4.097499511
-11.41025641	0.1282051282	1.267129209	1.523475029	1.202304404	4.270519235	4.256085109
-11.41025641	0.1794871795	1.314890919	1.580241092	1.201803944	4.43148727	4.414670706
-11.41025641	0.2307692308	1.362652628	1.637007156	1.201338567	4.592455305	4.573256304
-11.41025641	0.2820512821	1.410414338	1.693773219	1.200904708	4.753423341	4.731841901
-11.41025641	0.3333333333	1.458176048	1.750539283	1.200499271	4.914391376	4.890427499
-11.41025641	0.3846153846	1.505937757	1.807305346	1.200119552	5.075359411	5.049013096
-11.41025641	0.4358974359	1.553699467	1.86407141	1.199763178	5.236327446	5.207598694
-11.41025641	0.4871794872	1.601461176	1.920837473	1.199428061	5.397295482	5.366184291
-11.41025641	0.5384615385	1.649222886	1.977603537	1.199112354	5.558263517	5.524769889
-11.41025641	0.5897435897	1.696984595	2.0343696	1.198814418	5.719231552	5.683355486
-11.41025641	0.641025641	1.744746305	2.091135664	1.198532794	5.880199588	5.841941084
-11.41025641	0.6923076923	1.792508014	2.147901727	1.198266178	6.041167623	6.000526681
-11.41025641	0.7435897436	1.840269724	2.204667791	1.198013401	6.202135658	6.159112279
-11.41025641	0.7948717949	1.888031433	2.261433854	1.197773413	6.363103693	6.317697876
-11.41025641	0.8461538462	1.935793143	2.318199918	1.197545268	6.524071729	6.476283473
-11.41025641	0.8974358974	1.983554852	2.374965982	1.197328109	6.685039764	6.634869071
-11.41025641	0.9487179487	2.031316562	2.431732045	1.197121163	6.846007799	6.793454668
-11.41025641	1	2.079078272	2.488498109	1.196923725	7.006975834	6.952040266
-10.8974359	-1	0.1781239839	0.2286167917	1.283470012	0.6003191261	0.6386796663
-10.8974359	-0.9487179487	0.2258856935	0.2853828553	1.263394998	0.7612871614	0.7972652638
-10.8974359	-0.8974358974	0.273647403	0.3421489188	1.250327666	0.9222551967	0.9558508613
-10.8974359	-0.8461538462	0.3214091126	0.3989149823	1.241143971	1.083223232	1.114436459
-10.8974359	-0.7948717949	0.3691708221	0.4556810459	1.234336569	1.244191267	1.273022056
-10.8974359	-0.7435897436	0.4169325317	0.5124471094	1.229088811	1.405159303	1.431607654
-10.8974359	-0.6923076923	0.4646942412	0.5692131729	1.224919791	1.566127338	1.590193251
-10.8974359	-0.641025641	0.5124559507	0.6259792365	1.22152789	1.727095373	1.748778849
-10.8974359	-0.5897435897	0.5602176603	0.6827453	1.218714347	1.888063408	1.907364446
-10.8974359	-0.5384615385	0.6079793698	0.7395113635	1.216342857	2.049031444	2.065950044
-10.8974359	-0.4871794872	0.6557410794	0.7962774271	1.214316827	2.209999479	2.224535641
-10.8974359	-0.4358974359	0.7035027889	0.8530434906	1.212565897	2.370967514	2.383121239
-10.8974359	-0.3846153846	0.7512644984	0.9098095541	1.211037599	2.531935549	2.541706836
-10.8974359	-0.3333333333	0.799026208	0.9665756177	1.209692008	2.692903585	2.700292434
-10.8974359	-0.2820512821	0.8467879175	1.023341681	1.208498208	2.85387162	2.858878031
-10.8974359	-0.2307692308	0.8945496271	1.080107745	1.207431888	3.014839655	3.017463629
-10.8974359	-0.1794871795	0.9423113366	1.136873808	1.206473661	3.175807691	3.176049226
-10.8974359	-0.1282051282	0.9900730461	1.193639872	1.205607886	3.336775726	3.334634824
-10.8974359	-0.07692307692	1.037834756	1.250405935	1.204821797	3.497743761	3.493220421
-10.8974359	-0.02564102564	1.085596465	1.307171999	1.204104878	3.658711796	3.651806019
-10.8974359	0.02564102564	1.133358175	1.363938062	1.203448383	3.819679832	3.810391616
-10.8974359	0.07692307692	1.181119884	1.420704126	1.202844982	3.980647867	3.968977214
-10.8974359	0.1282051282	1.228881594	1.477470189	1.202288485	4.141615902	4.127562811
-10.8974359	0.1794871795	1.276643303	1.534236253	1.201773627	4.302583938	4.286148409
-10.8974359	0.2307692308	1.324405013	1.591002317	1.201295903	4.463551973	4.444734006
-10.8974359	0.2820512821	1.372166722	1.64776838	1.200851437	4.624520008	4.603319604
-10.8974359	0.3333333333	1.419928432	1.704534444	1.200436871	4.785488043	4.761905201
-10.8974359	0.3846153846	1.467690142	1.761300507	1.200049286	4.946456079	4.920490799
-10.8974359	0.4358974359	1.515451851	1.818066571	1.199686133	5.107424114	5.079076396
-10.8974359	0.4871794872	1.563213561	1.874832634	1.19934517	5.268392149	5.237661994
-10.8974359	0.5384615385	1.61097527	1.931598698	1.199024425	5.429360185	5.396247591
-10.8974359	0.5897435897	1.65873698	1.988364761	1.198722152	5.59032822	5.554833189
-10.8974359	0.641025641	1.706498689	2.045130825	1.198436798	5.751296255	5.713418786
-10.8974359	0.6923076923	1.754260399	2.101896888	1.198166982	5.91226429	5.872004384
-10.8974359	0.7435897436	1.802022108	2.158662952	1.19791147	6.073232326	6.030589981
-10.8974359	0.7948717949	1.849783818	2.215429015	1.197669151	6.234200361	6.189175579
-10.8974359	0.8461538462	1.897545527	2.272195079	1.197439032	6.395168396	6.347761176
-10.8974359	0.8974358974	1.945307237	2.328961142	1.197220212	6.556136431	6.506346774
-10.8974359	0.9487179487	1.993068946	2.385727206	1.19701188	6.717104467	6.664932371
-10.8974359	1	2.040830656	2.44249327	1.196813299	6.878072502	6.823517969
-10.38461538	-1	0.1398763684	0.1826119526	1.305523976	0.4714157937	0.510157369
-10.38461538	-0.9487179487	0.187638078	0.2393780162	1.275743275	0.632383829	0.6687429665
-10.38461538	-0.8974358974	0.2353997875	0.2961440797	1.258047354	0.7933518642	0.827328564
-10.38461538	-0.8461538462	0.2831614971	0.3529101433	1.246321081	0.9543198995	0.9859141615
-10.38461538	-0.7948717949	0.3309232066	0.4096762068	1.237979684	1.115287935	1.144499759
-10.38461538	-0.7435897436	0.3786849161	0.4664422703	1.231742408	1.27625597	1.303085356
-10.38461538	-0.6923076923	0.4264466257	0.5232083339	1.226902272	1.437224005	1.461670954
-10.38461538	-0.641025641	0.4742083352	0.5799743974	1.223037122	1.598192041	1.620256551
-10.38461538	-0.5897435897	0.5219700448	0.6367404609	1.219879315	1.759160076	1.778842149
-10.38461538	-0.5384615385	0.5697317543	0.6935065245	1.217250959	1.920128111	1.937427746
-10.38461538	-0.4871794872	0.6174934638	0.750272588	1.215029198	2.081096146	2.096013344
-10.38461538	-0.4358974359	0.6652551734	0.8070386515	1.213126457	2.242064182	2.254598941
-10.38461538	-0.3846153846	0.7130168829	0.8638047151	1.211478628	2.403032217	2.413184539
-10.38461538	-0.3333333333	0.7607785925	0.9205707786	1.2100377	2.564000252	2.571770136
-10.38461538	-0.2820512821	0.808540302	0.9773368421	1.208767009	2.724968288	2.730355734
-10.38461538	-0.2307692308	0.8563020116	1.034102906	1.207638067	2.885936323	2.888941331
-10.38461538	-0.1794871795	0.9040637211	1.090868969	1.206628409	3.046904358	3.047526929
-10.38461538	-0.1282051282	0.9518254306	1.147635033	1.205720078	3.207872393	3.206112526
-10.38461538	-0.07692307692	0.9995871402	1.204401096	1.20489855	3.368840429	3.364698124
-10.38461538	-0.02564102564	1.04734885	1.26116716	1.20415195	3.529808464	3.523283721
-10.38461538	0.02564102564	1.095110559	1.317933223	1.203470474	3.690776499	3.681869319
-10.38461538	0.07692307692	1.142872269	1.374699287	1.202845956	3.851744535	3.840454916
-10.38461538	0.1282051282	1.190633978	1.43146535	1.202271543	4.01271257	3.999040514
-10.38461538	0.1794871795	1.238395688	1.488231414	1.201741437	4.173680605	4.157626111
-10.38461538	0.2307692308	1.286157397	1.544997477	1.201250703	4.33464864	4.316211709
-10.38461538	0.2820512821	1.333919107	1.601763541	1.20079511	4.495616676	4.474797306
-10.38461538	0.3333333333	1.381680816	1.658529605	1.200371015	4.656584711	4.633382904
-10.38461538	0.3846153846	1.429442526	1.715295668	1.199975261	4.817552746	4.791968501
-10.38461538	0.4358974359	1.477204236	1.772061732	1.199605098	4.978520782	4.950554099
-10.38461538	0.4871794872	1.524965945	1.828827795	1.199258122	5.139488817	5.109139696
-10.38461538	0.5384615385	1.572727655	1.885593859	1.19893222	5.300456852	5.267725294
-10.38461538	0.5897435897	1.620489364	1.942359922	1.198625529	5.461424887	5.426310891
-10.38461538	0.641025641	1.668251074	1.999125986	1.1983364	5.622392923	5.584896489
-10.38461538	0.6923076923	1.716012783	2.055892049	1.198063365	5.783360958	5.743482086
-10.38461538	0.7435897436	1.763774493	2.112658113	1.197805117	5.944328993	5.902067684
-10.38461538	0.7948717949	1.811536202	2.169424176	1.197560487	6.105297029	6.060653281
-10.38461538	0.8461538462	1.859297912	2.22619024	1.197328425	6.266265064	6.219238879
-10.38461538	0.8974358974	1.907059621	2.282956303	1.197107986	6.427233099	6.377824476
-10.38461538	0.9487179487	1.954821331	2.339722367	1.19689832	6.588201134	6.536410074
-10.38461538	1	2.002583041	2.39648843	1.196698655	6.74916917	6.694995671
-9.871794872	-1	0.1016287529	0.1366071136	1.3441778	0.3425124613	0.3816350717
-9.871794872	-0.9487179487	0.1493904625	0.1933731771	1.294414475	0.5034804965	0.5402206692
-9.871794872	-0.8974358974	0.197152172	0.2501392406	1.268762287	0.6644485318	0.6988062667
-9.871794872	-0.8461538462	0.2449138816	0.3069053042	1.253115186	0.8254165671	0.8573918642
-9.871794872	-0.7948717949	0.2926755911	0.3636713677	1.242574983	0.9863846024	1.015977462
-9.871794872	-0.7435897436	0.3404373006	0.4204374312	1.23499226	1.147352638	1.174563059
-9.871794872	-0.6923076923	0.3881990102	0.4772034948	1.229275403	1.308320673	1.333148657
-9.871794872	-0.641025641	0.4359607197	0.5339695583	1.224811168	1.469288708	1.491734254
-9.871794872	-0.5897435897	0.4837224293	0.5907356218	1.221228511	1.630256743	1.650319852
-9.871794872	-0.5384615385	0.5314841388	0.6475016854	1.218289763	1.791224779	1.808905449
-9.871794872	-0.4871794872	0.5792458483	0.7042677489	1.215835644	1.952192814	1.967491047
-9.871794872	-0.4358974359	0.6270075579	0.7610338124	1.213755405	2.113160849	2.126076644
-9.871794872	-0.3846153846	0.6747692674	0.817799876	1.211969655	2.274128885	2.284662242
-9.871794872	-0.3333333333	0.722530977	0.8745659395	1.210419992	2.43509692	2.443247839
-9.871794872	-0.2820512821	0.7702926865	0.931332003	1.209062502	2.596064955	2.601833437
-9.871794872	-0.2307692308	0.818054396	0.9880980666	1.207863525	2.75703299	2.760419034
-9.871794872	-0.1794871795	0.8658161056	1.04486413	1.206796828	2.918001026	2.919004632
-9.871794872	-0.1282051282	0.9135778151	1.101630194	1.205841665	3.078969061	3.077590229
-9.871794872	-0.07692307692	0.9613395247	1.158396257	1.204981411	3.239937096	3.236175827
-9.871794872	-0.02564102564	1.009101234	1.215162321	1.204202591	3.400905132	3.394761424
-9.871794872	0.02564102564	1.056862944	1.271928384	1.203494163	3.561873167	3.553347022
-9.871794872	0.07692307692	1.104624653	1.328694448	1.202846998	3.722841202	3.711932619
-9.871794872	0.1282051282	1.152386363	1.385460511	1.202253477	3.883809237	3.870518217
-9.871794872	0.1794871795	1.200148072	1.442226575	1.201707196	4.044777273	4.029103814
-9.871794872	0.2307692308	1.247909782	1.498992638	1.201202731	4.205745308	4.187689412
-9.871794872	0.2820512821	1.295671491	1.555758702	1.200735458	4.366713343	4.346275009
-9.871794872	0.3333333333	1.343433201	1.612524765	1.20030141	4.527681379	4.504860607
-9.871794872	0.3846153846	1.391194911	1.669290829	1.199897165	4.688649414	4.663446204
-9.871794872	0.4358974359	1.43895662	1.726056893	1.199519755	4.849617449	4.822031802
-9.871794872	0.4871794872	1.48671833	1.782822956	1.199166594	5.010585484	4.980617399
-9.871794872	0.5384615385	1.534480039	1.83958902	1.198835418	5.17155352	5.139202997
-9.871794872	0.5897435897	1.582241749	1.896355083	1.198524236	5.332521555	5.297788594
-9.871794872	0.641025641	1.630003458	1.953121147	1.19823129	5.49348959	5.456374192
-9.871794872	0.6923076923	1.677765168	2.00988721	1.197955023	5.654457626	5.614959789
-9.871794872	0.7435897436	1.725526877	2.066653274	1.19769405	5.815425661	5.773545387
-9.871794872	0.7948717949	1.773288587	2.123419337	1.197447135	5.976393696	5.932130984
-9.871794872	0.8461538462	1.821050296	2.180185401	1.197213171	6.137361731	6.090716582
-9.871794872	0.8974358974	1.868812006	2.236951464	1.196991167	6.298329767	6.249302179
-9.871794872	0.9487179487	1.916573715	2.293717528	1.196780228	6.459297802	6.407887777
-9.871794872	1	1.964335425	2.350483591	1.196579546	6.620265837	6.566473374
-9.358974359	-1	0.06338113743	0.09060227448	1.429483253	0.2136091288	0.2531127744
-9.358974359	-0.9487179487	0.111142847	0.147368338	1.325936325	0.3745771641	0.4116983719
-9.358974359	-0.8974358974	0.1589045565	0.2041344016	1.284635293	0.5355451994	0.5702839694
-9.358974359	-0.8461538462	0.2066662661	0.2609004651	1.262424052	0.6965132347	0.7288695669
-9.358974359	-0.7948717949	0.2544279756	0.3176665286	1.248551885	0.8574812699	0.8874551644
-9.358974359	-0.7435897436	0.3021896851	0.3744325922	1.239064768	1.018449305	1.046040762
-9.358974359	-0.6923076923	0.3499513947	0.4311986557	1.232167273	1.179417341	1.204626359
-9.358974359	-0.641025641	0.3977131042	0.4879647192	1.22692643	1.340385376	1.363211957
-9.358974359	-0.5897435897	0.4454748138	0.5447307828	1.222809384	1.501353411	1.521797554
-9.358974359	-0.5384615385	0.4932365233	0.6014968463	1.219489673	1.662321446	1.680383152
-9.358974359	-0.4871794872	0.5409982328	0.6582629098	1.216756118	1.823289482	1.838968749
-9.358974359	-0.4358974359	0.5887599424	0.7150289734	1.21446607	1.984257517	1.997554347
-9.358974359	-0.3846153846	0.6365216519	0.7717950369	1.212519691	2.145225552	2.156139944
-9.358974359	-0.3333333333	0.6842833615	0.8285611004	1.21084502	2.306193587	2.314725542
-9.358974359	-0.2820512821	0.732045071	0.885327164	1.209388874	2.467161623	2.473311139
-9.358974359	-0.2307692308	0.7798067805	0.9420932275	1.2081111	2.628129658	2.631896737
-9.358974359	-0.1794871795	0.8275684901	0.998859291	1.206980815	2.789097693	2.790482334
-9.358974359	-0.1282051282	0.8753301996	1.055625355	1.205973877	2.950065729	2.949067932
-9.358974359	-0.07692307692	0.9230919092	1.112391418	1.205071139	3.111033764	3.107653529
-9.358974359	-0.02564102564	0.9708536187	1.169157482	1.204257222	3.272001799	3.266239127
-9.358974359	0.02564102564	1.018615328	1.225923545	1.203519632	3.432969834	3.424824724
-9.358974359	0.07692307692	1.066377038	1.282689609	1.202848114	3.59393787	3.583410322
-9.358974359	0.1282051282	1.114138747	1.339455672	1.20223417	3.754905905	3.741995919
-9.358974359	0.1794871795	1.161900457	1.396221736	1.2016707	3.91587394	3.900581517
-9.358974359	0.2307692308	1.209662166	1.452987799	1.201151726	4.076841976	4.059167114
-9.358974359	0.2820512821	1.257423876	1.509753863	1.200672177	4.237810011	4.217752712
-9.358974359	0.3333333333	1.305185585	1.566519926	1.200227725	4.398778046	4.376338309
-9.358974359	0.3846153846	1.352947295	1.62328599	1.199814653	4.559746081	4.534923907
-9.358974359	0.4358974359	1.400709005	1.680052053	1.199429752	4.720714117	4.693509504
-9.358974359	0.4871794872	1.448470714	1.736818117	1.199070233	4.881682152	4.852095102
-9.358974359	0.5384615385	1.496232424	1.79358418	1.198733667	5.042650187	5.010680699
-9.358974359	0.5897435897	1.543994133	1.850350244	1.198417924	5.203618223	5.169266297
-9.358974359	0.641025641	1.591755843	1.907116308	1.198121129	5.364586258	5.327851894
-9.358974359	0.6923076923	1.639517552	1.963882371	1.197841626	5.525554293	5.486437492
-9.358974359	0.7435897436	1.687279262	2.020648435	1.197577947	5.686522328	5.645023089
-9.358974359	0.7948717949	1.735040971	2.077414498	1.197328785	5.847490364	5.803608687
-9.358974359	0.8461538462	1.782802681	2.134180562	1.197092973	6.008458399	5.962194284
-9.358974359	0.8974358974	1.83056439	2.190946625	1.196869466	6.169426434	6.120779882
-9.358974359	0.9487179487	1.8783261	2.247712689	1.196657326	6.330394469	6.279365479
-9.358974359	1	1.92608781	2.304478752	1.196455707	6.491362505	6.437951077
-8.846153846	-1	0.02513352193	0.0445974354	1.774420455	0.0847057964	0.1245904771
-8.846153846	-0.9487179487	0.07289523147	0.1013634989	1.390536759	0.2456738317	0.2831760746
-8.846153846	-0.8974358974	0.120656941	0.1581295625	1.310571619	0.406641867	0.4417616721
-8.846153846	-0.8461538462	0.1684186505	0.214895626	1.275960978	0.5676099022	0.6003472696
-8.846153846	-0.7948717949	0.2161803601	0.2716616895	1.256643709	0.7285779375	0.7589328671
-8.846153846	-0.7435897436	0.2639420696	0.3284277531	1.244317564	0.8895459728	0.9175184646
-8.846153846	-0.6923076923	0.3117037792	0.3851938166	1.235768837	1.050514008	1.076104062
-8.846153846	-0.641025641	0.3594654887	0.4419598801	1.229491826	1.211482043	1.23468966
-8.846153846	-0.5897435897	0.4072271982	0.4987259437	1.224687216	1.372450079	1.393275257
-8.846153846	-0.5384615385	0.4549889078	0.5554920072	1.220891318	1.533418114	1.551860855
-8.846153846	-0.4871794872	0.5027506173	0.6122580707	1.217816646	1.694386149	1.710446452
-8.846153846	-0.4358974359	0.5505123269	0.6690241343	1.215275484	1.855354184	1.86903205
-8.846153846	-0.3846153846	0.5982740364	0.7257901978	1.213140056	2.01632222	2.027617647
-8.846153846	-0.3333333333	0.646035746	0.7825562613	1.211320374	2.177290255	2.186203245
-8.846153846	-0.2820512821	0.6937974555	0.8393223249	1.20975123	2.33825829	2.344788842
-8.846153846	-0.2307692308	0.741559165	0.8960883884	1.208384214	2.499226326	2.50337444
-8.846153846	-0.1794871795	0.7893208746	0.9528544519	1.207182633	2.660194361	2.661960037
-8.846153846	-0.1282051282	0.8370825841	1.009620515	1.206118171	2.821162396	2.820545635
-8.846153846	-0.07692307692	0.8848442937	1.066386579	1.205168623	2.982130431	2.979131232
-8.846153846	-0.02564102564	0.9326060032	1.123152643	1.204316334	3.143098467	3.13771683
-8.846153846	0.02564102564	0.9803677127	1.179918706	1.203547088	3.304066502	3.296302427
-8.846153846	0.07692307692	1.028129422	1.23668477	1.202849313	3.465034537	3.454888025
-8.846153846	0.1282051282	1.075891132	1.293450833	1.202213491	3.626002573	3.613473622
-8.846153846	0.1794871795	1.123652841	1.350216897	1.20163172	3.786970608	3.77205922
-8.846153846	0.2307692308	1.171414551	1.40698296	1.20109739	3.947938643	3.930644817
-8.846153846	0.2820512821	1.21917626	1.463749024	1.200604926	4.108906678	4.089230415
-8.846153846	0.3333333333	1.26693797	1.520515087	1.200149592	4.269874714	4.247816012
-8.846153846	0.3846153846	1.31469968	1.577281151	1.199727341	4.430842749	4.40640161
-8.846153846	0.4358974359	1.362461389	1.634047214	1.199334695	4.591810784	4.564987207
-8.846153846	0.4871794872	1.410223099	1.690813278	1.198968645	4.75277882	4.723572805
-8.846153846	0.5384615385	1.457984808	1.747579341	1.198626578	4.913746855	4.882158402
-8.846153846	0.5897435897	1.505746518	1.804345405	1.198306211	5.07471489	5.040744
-8.846153846	0.641025641	1.553508227	1.861111468	1.198005544	5.235682925	5.199329597
-8.846153846	0.6923076923	1.601269937	1.917877532	1.197722812	5.396650961	5.357915195
-8.846153846	0.7435897436	1.649031646	1.974643596	1.197456459	5.557618996	5.516500792
-8.846153846	0.7948717949	1.696793356	2.031409659	1.1972051	5.718587031	5.67508639
-8.846153846	0.8461538462	1.744555065	2.088175723	1.196967504	5.879555066	5.833671987
-8.846153846	0.8974358974	1.792316775	2.144941786	1.196742571	6.040523102	5.992257585
-8.846153846	0.9487179487	1.840078484	2.20170785	1.196529316	6.201491137	6.150843182
-8.846153846	1	1.887840194	2.258473913	1.19632685	6.362459172	6.30942878
-8.333333333	-1	-0.01311409358	-0.001407403681	0.1073199358	-0.04419753603	-0.003931820172
-8.333333333	-0.9487179487	0.03464761596	0.05535865985	1.597762453	0.1167704993	0.1546537773
-8.333333333	-0.8974358974	0.0824093255	0.1121247234	1.360582952	0.2777385345	0.3132393748
-8.333333333	-0.8461538462	0.130171035	0.1688907869	1.2974529	0.4387065698	0.4718249723
-8.333333333	-0.7948717949	0.1779327446	0.2256568505	1.268214296	0.5996746051	0.6304105698
-8.333333333	-0.7435897436	0.2256944541	0.282422914	1.251350704	0.7606426404	0.7889961673
-8.333333333	-0.6923076923	0.2734561637	0.3391889775	1.240377884	0.9216106757	0.9475817648
-8.333333333	-0.641025641	0.3212178732	0.3959550411	1.232668149	1.082578711	1.106167362
-8.333333333	-0.5897435897	0.3689795827	0.4527211046	1.226954351	1.243546746	1.26475296
-8.333333333	-0.5384615385	0.4167412923	0.5094871681	1.222550243	1.404514781	1.423338557
-8.333333333	-0.4871794872	0.4645030018	0.5662532317	1.219051824	1.565482817	1.581924155
-8.333333333	-0.4358974359	0.5122647114	0.6230192952	1.216205765	1.726450852	1.740509752
-8.333333333	-0.3846153846	0.5600264209	0.6797853587	1.213845157	1.887418887	1.89909535
-8.333333333	-0.3333333333	0.6077881304	0.7365514223	1.211855555	2.048386923	2.057680947
-8.333333333	-0.2820512821	0.65554984	0.7933174858	1.210155868	2.209354958	2.216266545
-8.333333333	-0.2307692308	0.7033115495	0.8500835493	1.208687032	2.370322993	2.374852142
-8.333333333	-0.1794871795	0.7510732591	0.9068496129	1.207405006	2.531291028	2.53343774
-8.333333333	-0.1282051282	0.7988349686	0.9636156764	1.206276283	2.692259064	2.692023337
-8.333333333	-0.07692307692	0.8465966781	1.02038174	1.205274916	2.853227099	2.850608935
-8.333333333	-0.02564102564	0.8943583877	1.077147803	1.204380501	3.014195134	3.009194532
-8.333333333	0.02564102564	0.9421200972	1.133913867	1.203576774	3.17516317	3.16778013
-8.333333333	0.07692307692	0.9898818068	1.190679931	1.202850605	3.336131205	3.326365727
-8.333333333	0.1282051282	1.037643516	1.247445994	1.202191287	3.49709924	3.484951325
-8.333333333	0.1794871795	1.085405226	1.304212058	1.201589993	3.658067275	3.643536922
-8.333333333	0.2307692308	1.133166935	1.360978121	1.201039387	3.819035311	3.80212252
-8.333333333	0.2820512821	1.180928645	1.417744185	1.200533318	3.980003346	3.960708117
-8.333333333	0.3333333333	1.228690354	1.474510248	1.200066594	4.140971381	4.119293715
-8.333333333	0.3846153846	1.276452064	1.531276312	1.199634796	4.301939417	4.277879312
-8.333333333	0.4358974359	1.324213774	1.588042375	1.199234147	4.462907452	4.43646491
-8.333333333	0.4871794872	1.371975483	1.644808439	1.198861393	4.623875487	4.595050507
-8.333333333	0.5384615385	1.419737193	1.701574502	1.198513719	4.784843522	4.753636105
-8.333333333	0.5897435897	1.467498902	1.758340566	1.198188675	4.945811558	4.912221702
-8.333333333	0.641025641	1.515260612	1.815106629	1.197884123	5.106779593	5.0708073
-8.333333333	0.6923076923	1.563022321	1.871872693	1.197598184	5.267747628	5.229392897
-8.333333333	0.7435897436	1.610784031	1.928638756	1.197329201	5.428715664	5.387978495
-8.333333333	0.7948717949	1.65854574	1.98540482	1.19707571	5.589683699	5.546564092
-8.333333333	0.8461538462	1.70630745	2.042170884	1.196836411	5.750651734	5.70514969
-8.333333333	0.8974358974	1.754069159	2.098936947	1.196610143	5.911619769	5.863735287
-8.333333333	0.9487179487	1.801830869	2.155703011	1.19639587	6.072587805	6.022320885
-8.333333333	1	1.849592578	2.212469074	1.196192664	6.23355584	6.180906482
-7.820512821	-1	-0.05136170909	-0.04741224276	0.92310485	-0.1731008685	-0.1324541175
-7.820512821	-0.9487179487	-0.003599999547	0.00935382077	-2.598283874	-0.01213283318	0.02613148003
-7.820512821	-0.8974358974	0.04416170999	0.0661198843	1.497222012	0.1488352021	0.1847170775
-7.820512821	-0.8461538462	0.09192341953	0.1228859478	1.336829596	0.3098032374	0.343302675
-7.820512821	-0.7948717949	0.1396851291	0.1796520114	1.28612124	0.4707712727	0.5018882725
-7.820512821	-0.7435897436	0.1874468386	0.2364180749	1.261254	0.6317393079	0.66047387
-7.820512821	-0.6923076923	0.2352085482	0.2931841384	1.246485898	0.7927073432	0.8190594675
-7.820512821	-0.641025641	0.2829702577	0.349950202	1.236703125	0.9536753785	0.977645065
-7.820512821	-0.5897435897	0.3307319672	0.4067162655	1.229745854	1.114643414	1.136230663
-7.820512821	-0.5384615385	0.3784936768	0.463482329	1.224544444	1.275611449	1.29481626
-7.820512821	-0.4871794872	0.4262553863	0.5202483926	1.220508665	1.436579484	1.453401858
-7.820512821	-0.4358974359	0.4740170959	0.5770144561	1.217286172	1.59754752	1.611987455
-7.820512821	-0.3846153846	0.5217788054	0.6337805196	1.214653629	1.758515555	1.770573053
-7.820512821	-0.3333333333	0.5695405149	0.6905465832	1.212462617	1.91948359	1.92915865
-7.820512821	-0.2820512821	0.6173022245	0.7473126467	1.210610649	2.080451625	2.087744247
-7.820512821	-0.2307692308	0.665063934	0.8040787102	1.20902468	2.241419661	2.246329845
-7.820512821	-0.1794871795	0.7128256436	0.8608447738	1.207651242	2.402387696	2.404915442
-7.820512821	-0.1282051282	0.7605873531	0.9176108373	1.206450296	2.563355731	2.56350104
