# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
-0.5406015038	0.09276103972	0.1084585907	1.169225691	0.5801446989	0.579574518
-0.5328320802	0.09372584677	0.1095893112	1.169253893	0.5861787807	0.5856167943
-0.5250626566	0.09469065382	0.1107200317	1.16928152	0.5922128624	0.5916590706
-0.5172932331	0.09565546087	0.1118507521	1.16930859	0.5982469442	0.5977013469
-0.5095238095	0.09662026792	0.1129814726	1.16933512	0.6042810259	0.6037436231
-0.501754386	0.09758507498	0.1141121931	1.169361125	0.6103151077	0.6097858994
-0.4939849624	0.09854988203	0.1152429135	1.169386621	0.6163491894	0.6158281757
-0.4862155388	0.09951468908	0.116373634	1.169411622	0.6223832712	0.621870452
-0.4784461153	0.1004794961	0.1175043545	1.169436144	0.6284173529	0.6279127283
-0.4706766917	0.1014443032	0.1186350749	1.169460198	0.6344514347	0.6339550046
-0.4629072682	0.1024091102	0.1197657954	1.1694838	0.6404855164	0.6399972808
-0.4551378446	0.1033739173	0.1208965159	1.169506961	0.6465195982	0.6460395571
-0.4473684211	0.1043387243	0.1220272363	1.169529694	0.6525536799	0.6520818334
-0.4395989975	0.1053035314	0.1231579568	1.16955201	0.6585877617	0.6581241097
-0.4318295739	0.1062683384	0.1242886773	1.169573921	0.6646218434	0.664166386
-0.4240601504	0.1072331455	0.1254193977	1.169595438	0.6706559252	0.6702086622
-0.4162907268	0.1081979525	0.1265501182	1.169616571	0.6766900069	0.6762509385
-0.4085213033	0.1091627596	0.1276808387	1.16963733	0.6827240887	0.6822932148
-0.4007518797	0.1101275667	0.1288115591	1.169657726	0.6887581704	0.6883354911
-0.3929824561	0.1110923737	0.1299422796	1.169677767	0.6947922522	0.6943777674
-0.3852130326	0.1120571808	0.1310730001	1.169697463	0.7008263339	0.7004200437
-0.377443609	0.1130219878	0.1322037205	1.169716823	0.7068604157	0.7064623199
-0.3696741855	0.1139867949	0.133334441	1.169735856	0.7128944974	0.7125045962
-0.3619047619	0.1149516019	0.1344651615	1.169754568	0.7189285792	0.7185468725
-0.3541353383	0.115916409	0.135595882	1.16977297	0.7249626609	0.7245891488
-0.3463659148	0.116881216	0.1367266024	1.169791067	0.7309967427	0.7306314251
-0.3385964912	0.1178460231	0.1378573229	1.169808868	0.7370308244	0.7366737014
-0.3308270677	0.1188108301	0.1389880434	1.16982638	0.7430649062	0.7427159776
-0.3230576441	0.1197756372	0.1401187638	1.16984361	0.7490989879	0.7487582539
-0.3152882206	0.1207404442	0.1412494843	1.169860565	0.7551330697	0.7548005302
-0.307518797	0.1217052513	0.1423802048	1.169877251	0.7611671514	0.7608428065
-0.2997493734	0.1226700583	0.1435109252	1.169893674	0.7672012332	0.7668850828
-0.2919799499	0.1236348654	0.1446416457	1.169909841	0.7732353149	0.7729273591
-0.2842105263	0.1245996724	0.1457723662	1.169925758	0.7792693967	0.7789696353
-0.2764411028	0.1255644795	0.1469030866	1.16994143	0.7853034784	0.7850119116
-0.2686716792	0.1265292865	0.1480338071	1.169956863	0.7913375602	0.7910541879
-0.2609022556	0.1274940936	0.1491645276	1.169972062	0.7973716419	0.7970964642
-0.2531328321	0.1284589006	0.150295248	1.169987033	0.8034057237	0.8031387405
-0.2453634085	0.1294237077	0.1514259685	1.170001781	0.8094398054	0.8091810168
-0.237593985	0.1303885147	0.152556689	1.170016311	0.8154738872	0.815223293
-0.2298245614	0.1313533218	0.1536874094	1.170030627	0.8215079689	0.8212655693
-0.2220551378	0.1323181289	0.1548181299	1.170044734	0.8275420507	0.8273078456
-0.2142857143	0.1332829359	0.1559488504	1.170058637	0.8335761324	0.8333501219
-0.2065162907	0.134247743	0.1570795708	1.170072341	0.8396102142	0.8393923982
-0.1987468672	0.13521255	0.1582102913	1.170085849	0.8456442959	0.8454346744
-0.1909774436	0.1361773571	0.1593410118	1.170099165	0.8516783776	0.8514769507
-0.1832080201	0.1371421641	0.1604717322	1.170112294	0.8577124594	0.857519227
-0.1754385965	0.1381069712	0.1616024527	1.17012524	0.8637465411	0.8635615033
-0.1676691729	0.1390717782	0.1627331732	1.170138006	0.8697806229	0.8696037796
-0.1598997494	0.1400365853	0.1638638937	1.170150596	0.8758147046	0.8756460559
-0.1521303258	0.1410013923	0.1649946141	1.170163013	0.8818487864	0.8816883321
-0.1443609023	0.1419661994	0.1661253346	1.170175262	0.8878828681	0.8877306084
