# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiW
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiW	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.1398496241	0.2272957908	0.2657875247	1.169346444	1.421549915	1.420299448
0.1431077694	0.2288661082	0.2676199346	1.169329687	1.43137097	1.43009137
0.1463659148	0.2304364256	0.2694523446	1.169313158	1.441192026	1.439883293
0.1496240602	0.232006743	0.2712847546	1.169296854	1.451013081	1.449675216
0.1528822055	0.2335770603	0.2731171646	1.169280768	1.460834136	1.459467138
0.1561403509	0.2351473777	0.2749495745	1.169264898	1.470655192	1.469259061
0.1593984962	0.2367176951	0.2767819845	1.169249237	1.480476247	1.479050983
0.1626566416	0.2382880125	0.2786143945	1.169233784	1.490297303	1.488842906
0.165914787	0.2398583299	0.2804468045	1.169218532	1.500118358	1.498634829
0.1691729323	0.2414286473	0.2822792144	1.169203479	1.509939413	1.508426751
0.1724310777	0.2429989647	0.2841116244	1.169188621	1.519760469	1.518218674
0.1756892231	0.244569282	0.2859440344	1.169173953	1.529581524	1.528010597
0.1789473684	0.2461395994	0.2877764444	1.169159473	1.539402579	1.537802519
0.1822055138	0.2477099168	0.2896088543	1.169145176	1.549223635	1.547594442
0.1854636591	0.2492802342	0.2914412643	1.169131059	1.55904469	1.557386364
0.1887218045	0.2508505516	0.2932736743	1.169117119	1.568865746	1.567178287
0.1919799499	0.252420869	0.2951060843	1.169103353	1.578686801	1.57697021
0.1952380952	0.2539911864	0.2969384942	1.169089757	1.588507856	1.586762132
0.1984962406	0.2555615037	0.2987709042	1.169076327	1.598328912	1.596554055
0.201754386	0.2571318211	0.3006033142	1.169063062	1.608149967	1.606345978
0.2050125313	0.2587021385	0.3024357241	1.169049958	1.617971022	1.6161379
0.2082706767	0.2602724559	0.3042681341	1.169037012	1.627792078	1.625929823
0.2115288221	0.2618427733	0.3061005441	1.169024221	1.637613133	1.635721745
0.2147869674	0.2634130907	0.3079329541	1.169011583	1.647434188	1.645513668
0.2180451128	0.2649834081	0.309765364	1.168999094	1.657255244	1.655305591
0.2213032581	0.2665537254	0.311597774	1.168986753	1.667076299	1.665097513
0.2245614035	0.2681240428	0.313430184	1.168974556	1.676897355	1.674889436
0.2278195489	0.2696943602	0.315262594	1.168962502	1.68671841	1.684681358
0.2310776942	0.2712646776	0.3170950039	1.168950586	1.696539465	1.694473281
0.2343358396	0.272834995	0.3189274139	1.168938808	1.706360521	1.704265204
0.237593985	0.2744053124	0.3207598239	1.168927165	1.716181576	1.714057126
0.2408521303	0.2759756298	0.3225922339	1.168915654	1.726002631	1.723849049
0.2441102757	0.2775459472	0.3244246438	1.168904274	1.735823687	1.733640972
0.2473684211	0.2791162645	0.3262570538	1.168893022	1.745644742	1.743432894
0.2506265664	0.2806865819	0.3280894638	1.168881895	1.755465798	1.753224817
0.2538847118	0.2822568993	0.3299218738	1.168870892	1.765286853	1.763016739
0.2571428571	0.2838272167	0.3317542837	1.168860011	1.775107908	1.772808662
0.2604010025	0.2853975341	0.3335866937	1.16884925	1.784928964	1.782600585
0.2636591479	0.2869678515	0.3354191037	1.168838607	1.794750019	1.792392507
0.2669172932	0.2885381689	0.3372515137	1.168828079	1.804571074	1.80218443
0.2701754386	0.2901084862	0.3390839236	1.168817666	1.81439213	1.811976353
0.273433584	0.2916788036	0.3409163336	1.168807364	1.824213185	1.821768275
0.2766917293	0.293249121	0.3427487436	1.168797173	1.83403424	1.831560198
0.2799498747	0.2948194384	0.3445811536	1.16878709	1.843855296	1.84135212
0.2832080201	0.2963897558	0.3464135635	1.168777115	1.853676351	1.851144043
0.2864661654	0.2979600732	0.3482459735	1.168767244	1.863497407	1.860935966
0.2897243108	0.2995303906	0.3500783835	1.168757477	1.873318462	1.870727888
0.2929824561	0.3011007079	0.3519107935	1.168747812	1.883139517	1.880519811
0.2962406015	0.3026710253	0.3537432034	1.168738247	1.892960573	1.890311733
0.2994987469	0.3042413427	0.3555756134	1.16872878	1.902781628	1.900103656
0.3027568922	0.3058116601	0.3574080234	1.168719411	1.912602683	1.909895579
0.3060150376	0.3073819775	0.3592404334	1.168710138	1.922423739	1.919687501
0.309273183	0.3089522949	0.3610728433	1.168700959	1.932244794	1.929479424
0.3125313283	0.3105226123	0.3629052533	1.168691873	1.94206585	1.939271347
0.3157894737	0.3120929296	0.3647376633	1.168682878	1.951886905	1.949063269
0.319047619	0.313663247	0.3665700732	1.168673974	1.96170796	1.958855192
