# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiq3st
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiq3st	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.02353383459	0.4408563089	0.5234989556	1.187459372	2.757196894	2.79744235
0.02368421053	0.442651602	0.525648247	1.187498802	2.76842499	2.808927605
0.02383458647	0.4444468952	0.5277975384	1.187537913	2.779653085	2.820412859
0.02398496241	0.4462421883	0.5299468298	1.18757671	2.79088118	2.831898114
0.02413533835	0.4480374814	0.5320961212	1.187615196	2.802109275	2.843383368
0.02428571429	0.4498327745	0.5342454127	1.187653375	2.81333737	2.854868623
0.02443609023	0.4516280676	0.5363947041	1.18769125	2.824565465	2.866353878
0.02458646617	0.4534233607	0.5385439955	1.187728825	2.835793561	2.877839132
0.02473684211	0.4552186538	0.5406932869	1.187766104	2.847021656	2.889324387
0.02488721805	0.4570139469	0.5428425783	1.18780309	2.858249751	2.900809642
0.02503759398	0.4588092401	0.5449918697	1.187839786	2.869477846	2.912294896
0.02518796992	0.4606045332	0.5471411611	1.187876197	2.880705941	2.923780151
0.02533834586	0.4623998263	0.5492904525	1.187912325	2.891934036	2.935265406
0.0254887218	0.4641951194	0.5514397439	1.187948173	2.903162132	2.94675066
0.02563909774	0.4659904125	0.5535890353	1.187983745	2.914390227	2.958235915
0.02578947368	0.4677857056	0.5557383267	1.188019044	2.925618322	2.969721169
0.02593984962	0.4695809987	0.5578876181	1.188054073	2.936846417	2.981206424
0.02609022556	0.4713762918	0.5600369095	1.188088835	2.948074512	2.992691679
0.0262406015	0.473171585	0.5621862009	1.188123334	2.959302607	3.004176933
0.02639097744	0.4749668781	0.5643354924	1.188157571	2.970530703	3.015662188
0.02654135338	0.4767621712	0.5664847838	1.188191551	2.981758798	3.027147443
0.02669172932	0.4785574643	0.5686340752	1.188225276	2.992986893	3.038632697
0.02684210526	0.4803527574	0.5707833666	1.188258749	3.004214988	3.050117952
0.0269924812	0.4821480505	0.572932658	1.188291972	3.015443083	3.061603206
0.02714285714	0.4839433436	0.5750819494	1.18832495	3.026671178	3.073088461
0.02729323308	0.4857386367	0.5772312408	1.188357683	3.037899274	3.084573716
0.02744360902	0.4875339299	0.5793805322	1.188390175	3.049127369	3.09605897
0.02759398496	0.489329223	0.5815298236	1.188422429	3.060355464	3.107544225
0.0277443609	0.4911245161	0.583679115	1.188454447	3.071583559	3.11902948
0.02789473684	0.4929198092	0.5858284064	1.188486231	3.082811654	3.130514734
0.02804511278	0.4947151023	0.5879776978	1.188517785	3.09403975	3.141999989
0.02819548872	0.4965103954	0.5901269892	1.188549111	3.105267845	3.153485244
0.02834586466	0.4983056885	0.5922762807	1.188580211	3.11649594	3.164970498
0.0284962406	0.5001009816	0.5944255721	1.188611088	3.127724035	3.176455753
0.02864661654	0.5018962748	0.5965748635	1.188641744	3.13895213	3.187941007
0.02879699248	0.5036915679	0.5987241549	1.188672182	3.150180225	3.199426262
0.02894736842	0.505486861	0.6008734463	1.188702403	3.161408321	3.210911517
0.02909774436	0.5072821541	0.6030227377	1.18873241	3.172636416	3.222396771
0.0292481203	0.5090774472	0.6051720291	1.188762206	3.183864511	3.233882026
0.02939849624	0.5108727403	0.6073213205	1.188791792	3.195092606	3.245367281
0.02954887218	0.5126680334	0.6094706119	1.188821171	3.206320701	3.256852535
0.02969924812	0.5144633265	0.6116199033	1.188850345	3.217548796	3.26833779
0.02984962406	0.5162586197	0.6137691947	1.188879316	3.228776892	3.279823044
0.03	0.5180539128	0.6159184861	1.188908087	3.240004987	3.291308299
0.03015037594	0.5198492059	0.6180677775	1.188936658	3.251233082	3.302793554
0.03030075188	0.521644499	0.6202170689	1.188965033	3.262461177	3.314278808
0.03045112782	0.5234397921	0.6223663604	1.188993213	3.273689272	3.325764063
0.03060150376	0.5252350852	0.6245156518	1.189021201	3.284917367	3.337249318
0.0307518797	0.5270303783	0.6266649432	1.189048998	3.296145463	3.348734572
0.03090225564	0.5288256714	0.6288142346	1.189076606	3.307373558	3.360219827
0.03105263158	0.5306209646	0.630963526	1.189104027	3.318601653	3.371705082
0.03120300752	0.5324162577	0.6331128174	1.189131264	3.329829748	3.383190336
0.03135338346	0.5342115508	0.6352621088	1.189158317	3.341057843	3.394675591
0.0315037594	0.5360068439	0.6374114002	1.189185189	3.352285938	3.406160845
0.03165413534	0.537802137	0.6395606916	1.189211882	3.363514034	3.4176461
0.03180451128	0.5395974301	0.641709983	1.189238397	3.374742129	3.429131355
0.03195488722	0.5413927232	0.6438592744	1.189264737	3.385970224	3.440616609
0.03210526316	0.5431880163	0.6460085658	1.189290902	3.397198319	3.452101864
